repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/apache/poi,2188,813,0,105,19,2009-05-21T01:15:15Z,2026-02-03T03:44:50Z,1f3be318-c482-4827-81ea-2a2c25fbdf6b,2026-02-04T18:35:48.856315+00:00
https://github.com/xerial/snappy-java,1079,252,27,82,184,2012-09-06T01:30:21Z,2026-01-30T21:10:26Z,1ec4491f-4208-4bfd-b8a6-76f3aa260de4,2026-02-04T18:35:48.856814+00:00
https://github.com/dynatrace-oss/hash4j,136,15,36,36,19,2022-01-26T15:50:55Z,2026-01-30T12:15:25Z,7ffd486a-c05b-4b9a-9159-f58b9aa1ad3d,2026-02-04T18:35:48.883837+00:00
https://github.com/apache/commons-io,1063,712,0,91,0,2009-05-21T01:38:37Z,2026-02-02T12:59:12Z,566e0721-6ffa-405d-88cc-953366a8802f,2026-02-04T18:35:48.910360+00:00
https://github.com/apache/tomcat,8089,5338,0,514,0,2011-10-01T07:00:19Z,2026-02-02T16:11:09Z,641813ae-cc35-455c-8f39-842df203cc8b,2026-02-04T18:35:48.974472+00:00
https://github.com/jakartaee/validation,156,65,5,30,44,2010-09-29T11:34:19Z,2026-02-02T07:53:28Z,d9c64688-786d-47eb-9b5d-b4bbe6da1cdc,2026-02-04T18:35:49.022973+00:00
https://github.com/reactive-streams/reactive-streams-jvm,4864,532,0,23,249,2014-02-28T13:16:15Z,2026-02-04T16:09:42Z,44a6090a-13c1-4e35-8958-95c5f89b385e,2026-02-04T18:35:49.024973+00:00
https://github.com/felx/nimbus-jose-jwt,49,23,0,126,0,2017-09-12T09:28:58Z,2026-02-02T11:56:27Z,8db72fc7-5ce9-4274-9a3a-ff4fd8f03008,2026-02-04T18:35:49.027475+00:00
https://github.com/jboss-logging/jboss-logging,42,76,11,37,0,2011-06-07T22:25:26Z,2026-01-27T19:51:49Z,91191b4e-33d8-4e9a-a49b-7d74cdc49b98,2026-02-04T18:35:49.082117+00:00
https://github.com/apache/logging-log4j2,3579,1706,17,156,486,2013-06-12T07:00:19Z,2026-02-04T02:04:57Z,ef5ff524-7f7e-4b52-8514-8f7e099be651,2026-02-04T18:35:49.088972+00:00
https://github.com/FasterXML/java-classmate,265,45,0,25,41,2010-09-24T05:10:56Z,2026-02-02T17:24:16Z,753836f5-8b30-4c5f-a02e-3be23fbba5ee,2026-02-04T18:35:49.119854+00:00
https://github.com/qos-ch/logback,3206,1351,12,156,89,2009-08-20T18:48:24Z,2026-02-04T02:53:08Z,be93633c-470f-4814-9695-bd553ceb6fb0,2026-02-04T18:35:49.130360+00:00
